车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
高尔夫 2020款 挚爱版 280TSI DSG舒适型,3.8,2020-07,泉州,10.5,16.74,自动,国VI,1.4L,2023-12-06,2024-07,2024-07,0,150,L4,紧凑型车,95,前置前驱,大众
奔驰SL级 2010款 SL 300,8.1,2011-01,泉州,14.58,130.04,自动,欧IV,3L,2023-09-20,2024-01,2024-01,1,231,V6,跑车,95,前置后驱,奔驰
别克GL8 2017款 ES 28T 豪华型 国V,6.8,2017-03,泉州,19.58,40.15,自动,国V,2L,2023-08-13,2024-03,2024-03,0,260,L4,,95,前置前驱,别克
雅阁 2018款 260TURBO 精英版 国V,3.0,2019-11,泉州,13.2,20.60,自动,国V,1.5L,2023-12-01,2025-11,2024-11,0,194,L4,中型车,92,前置前驱,本田
宝马X5(进口) 2011款 xDrive35i 豪华型,13.99,2011-05,泉州,11.8,109.09,自动,欧IV,3L,2023-12-01,2024-05,2024-05,0,306,L6,中大型SUV,95,前置四驱,宝马
宝马4系 2017款 425i 敞篷M运动套装,9.0,2017-11,泉州,21.88,56.10,自动,国V,2L,2023-11-17,2023-11,2023-11,3,184,L4,中型车,95,前置后驱,宝马
宝来 2020款 280TSI DSG精英型,6.0,2020-07,泉州,7.58,16.17,自动,国VI,1.4L,2023-11-17,2024-07,2024-07,0,150,L4,紧凑型车,95,前置前驱,大众
宝马5系 2022款 530Li 领先型 M运动套装,7.0,2021-11,泉州,34.5,50.36,自动,国VI,2L,2023-11-19,2023-11,2023-11,0,252,L4,中大型车,95,前置后驱,宝马
Model Y 2021款 长续航全轮驱动版,7.3,2021-03,泉州,20.98,37.76,自动,纯电动,594km,2023-11-15,2025-03,2024-03,0,431,,中型SUV,,双电机四驱,特斯拉
Model 3 2020款 改款 标准续航后驱升级版,3.7,2021-03,泉州,17.5,29.28,自动,纯电动,468km,2023-11-15,2025-03,2024-03,1,275,,中型车,,后置后驱,特斯拉
逸动 2016款 1.6L 自动领尚型,9.0,2016-11,泉州,2.98,9.22,自动,国V,1.6L,2023-11-15,2023-11,2023-11,0,125,L4,紧凑型车,92,前置前驱,长安
杰德 2017款 210TURBO CVT豪华版 5座,5.9,2018-03,泉州,7.98,18.01,自动,国V,1.5L,2023-11-14,2024-03,2024-03,2,156,L4,紧凑型车,92,前置前驱,本田
揽胜运动版 2017款 3.0 SC V6 HSE DYNAMIC,7.4,2019-01,泉州,41.9,119.18,自动,欧V,3L,2023-11-15,2025-01,2024-01,0,340,V6,中大型SUV,95,前置四驱,路虎
宋PLUS 2020款 1.5T 自动旗舰型,3.1,2021-10,泉州,8.9,14.42,自动,国VI,1.5L,2023-11-14,2025-10,2024-10,0,185,L4,紧凑型SUV,92,前置前驱,比亚迪
宝马5系 2022款 525Li M运动套装,3.7,2021-12,泉州,31.98,46.01,自动,国VI,2L,2023-11-13,2023-12,2023-12,2,184,L4,中大型车,95,前置后驱,宝马
奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,8.5,2018-08,泉州,22.8,48.30,自动,欧V,2L,2023-11-13,2024-08,2024-08,1,211,L4,中型SUV,95,前置四驱,奔驰
宝马5系 2018款 改款 530Li 领先型 M运动套装,12.0,2018-03,泉州,24.9,51.77,自动,国V,2L,2023-12-01,2024-03,2024-03,3,252,L4,中大型车,95,前置后驱,宝马
宝马1系 2022款 125i M运动曜夜版,1.0,2023-01,泉州,15.98,26.79,自动,国VI,2L,2023-11-12,2025-01,2024-01,0,192,L4,紧凑型车,95,前置前驱,宝马
宝马5系 2019款 530Li 尊享型 M运动套装,6.0,2019-11,泉州,27.8,55.02,自动,国VI,2L,2023-11-15,2023-11,2023-11,0,252,L4,中大型车,95,前置后驱,宝马
宝马3系 2020款 320Li M运动套装,5.3,2020-07,泉州,21.58,34.62,自动,国VI,2L,2023-10-24,2024-07,2024-07,0,156,L4,中型车,95,前置后驱,宝马
蒙迪欧 2013款 1.5L GTDi180时尚型,9.0,2014-10,泉州,4.98,20.60,自动,国IV(国V),1.5L,2023-10-24,2023-10,2023-10,0,181,L4,中型车,92,前置前驱,福特
奔驰A级 2019款 A 200 L,5.6,2019-05,泉州,16.2,28.31,自动,国VI,1.3L,2023-10-23,2025-05,2024-05,0,163,L4,紧凑型车,95,前置前驱,奔驰
福克斯 2015款 两厢 1.6L 自动舒适型,6.0,2016-09,泉州,3.98,13.55,自动,国V,1.6L,2023-10-20,2024-09,2024-09,0,125,L4,紧凑型车,92,前置前驱,福特
宝马X5(进口) 2021款 xDrive30i M运动套装,3.2,2022-01,泉州,56.5,75.97,自动,国VI,2L,2023-12-06,2024-01,2024-01,0,265,L4,中大型SUV,95,前置四驱,宝马
Polo 2016款 1.4L 自动风尚型,8.0,2017-09,泉州,4.8,9.54,自动,国V,1.4L,2023-10-19,2024-09,2024-09,0,90,L4,小型车,92,前置前驱,大众
奔驰E级 2019款 改款 E 300 L 豪华型,8.0,2019-02,泉州,34.28,53.49,自动,国VI,2L,2023-10-26,2025-02,2024-02,0,258,L4,中大型车,95,前置后驱,奔驰
奥迪A7 2021款 40 TFSI 豪华型,5.5,2021-04,泉州,43.58,62.28,自动,国VI,2L,2023-10-19,2025-04,2024-04,1,190,L4,中大型车,95,前置前驱,奥迪
奔驰C级 2022款 C 260 L 运动版,4.0,2022-10,泉州,28.5,38.12,自动,国VI,1.5L,2023-10-18,2024-10,2023-10,1,204,L4,中型车,95,前置后驱,奔驰
经典帝豪 2010款 两厢 1.8L CVT尊贵型,13.0,2011-08,泉州,1.68,11.48,自动,国IV,1.8L,2023-10-18,2024-08,2024-08,0,139,L4,紧凑型车,92,前置前驱,吉利汽车
宝马5系 2011款 523Li 豪华型,7.3,2011-05,泉州,8.5,53.14,自动,欧IV,2.5L,2023-10-18,2024-05,2024-05,1,204,L6,中大型车,95,前置后驱,宝马
赛欧 2011款 三厢 1.4L AMT幸福版,9.0,2012-09,泉州,1.35,8.61,自动,国IV(国V),1.4L,2023-10-17,2024-09,2024-09,1,103,L4,小型车,92,前置前驱,雪佛兰
标致508 2015款 2.0L 自动致臻版,5.0,2018-06,泉州,5.98,22.11,自动,国IV(国V),2L,2023-10-18,2024-06,2024-06,0,147,L4,中型车,92,前置前驱,标致
天籁 2008款 2.0L XL舒适版,16.0,2009-08,泉州,2.68,21.69,自动,欧IV+OBD,2L,2023-10-17,2024-08,2024-08,1,136,L4,中型车,92,前置前驱,日产
卡罗拉 2013款 特装版 1.8L CVT至酷版GL-i,12.0,2013-06,泉州,4.68,16.48,自动,国IV(国V),1.8L,2023-10-12,2024-06,2024-06,0,140,L4,紧凑型车,92,前置前驱,丰田
宝骏530 2018款 1.8L 自动豪华型 国V,5.0,2018-11,泉州,4.28,10.72,自动,国V,1.8L,2023-12-03,2024-11,2023-11,0,137,L4,紧凑型SUV,92,前置前驱,宝骏
雷克萨斯ES 2015款 200 精英版,10.9,2018-08,泉州,16.9,30.28,自动,欧IV,2L,2023-10-10,2024-08,2024-08,0,167,L4,中大型车,92,前置前驱,雷克萨斯
smart精灵#1 2022款 Premium版,0.01,2023-09,泉州,18.68,26.59,自动,纯电动,560km,2023-10-02,2025-09,2024-09,0,272,,小型SUV,,后置后驱,smart
极氪001 2021款 长续航双电机 WE版,2.3,2022-01,泉州,21.98,32.46,自动,纯电动,526km,2023-10-02,2024-01,2024-01,0,544,,中大型车,,双电机四驱,极氪
标致RCZ 2011款 1.6T 豪华运动型,10.0,2012-01,泉州,5.88,38.73,自动,欧V,1.6L,2023-09-26,2024-01,2024-01,3,156,L4,跑车,95,前置前驱,标致
宝马5系 2020款 525Li M运动套装,3.0,2020-07,泉州,26.88,46.34,自动,国VI,2L,2023-09-24,2024-07,2024-07,1,184,L4,中大型车,95,前置后驱,宝马
Model Y 2022款 后轮驱动版,3.0,2022-08,泉州,22.68,34.40,自动,纯电动,545km,2023-10-02,2024-08,2024-08,0,264,,中型SUV,,后置后驱,特斯拉
朗逸 2017款 230TSI DSG舒适版,5.2,2018-07,泉州,7.8,15.95,自动,国V,1.4L,2023-12-07,2024-07,2024-07,0,131,L4,紧凑型车,95,前置前驱,大众
宝马3系 2013款 320Li 时尚型,11.0,2014-04,泉州,8.88,38.49,自动,国IV(国V),2L,2023-09-23,2024-04,2024-04,2,184,L4,中型车,95,前置后驱,宝马
宝马3系 2021款 改款 320Li M运动套装,4.9,2021-07,泉州,23.98,34.62,自动,国VI,2L,2023-09-23,2025-07,2024-07,0,156,L4,中型车,95,前置后驱,宝马
标致4008 2018款 350THP 精英版,8.1,2018-10,泉州,7.28,22.65,自动,国V,1.6L,2023-09-22,2024-10,2023-10,1,167,L4,紧凑型SUV,92,前置前驱,标致
雷克萨斯UX新能源 2020款 300e 纯・悦版,2.4,2020-06,泉州,13.98,39.29,自动,纯电动,400km,2023-09-16,2024-06,2024-06,0,204,,紧凑型SUV,,前置前驱,雷克萨斯
小鹏P5 2021款 600P,2.0,2021-10,泉州,13.69,26.37,自动,纯电动,600km,2023-09-16,2023-10,2023-10,0,211,,紧凑型车,,前置前驱,小鹏
奥迪Q5L 2018款 40 TFSI 荣享时尚型 国V,14.5,2018-10,泉州,21.8,44.92,自动,国V,2L,2023-09-24,2024-10,2023-10,0,190,L4,中型SUV,95,前置四驱,奥迪
宝马7系 2014款 730Li 臻享型,12.0,2014-11,泉州,18.8,103.77,自动,欧IV+OBD,3L,2023-07-13,2023-11,2023-11,1,258,L6,大型车,95,前置后驱,宝马
名图 2016款 1.8L 自动智能型GLS,10.0,2016-08,泉州,5.68,16.26,自动,国IV(国V),1.8L,2023-11-10,2024-08,2024-08,2,143,L4,中型车,92,前置前驱,现代
奔驰E级(进口) 2017款 E 300 轿跑车,7.0,2017-12,泉州,31.98,69.69,自动,欧V,2L,2023-12-01,2023-12,2023-12,0,245,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2019款 E 300 L 豪华型,7.5,2019-07,泉州,33.8,53.49,自动,国VI,2L,2023-11-20,2025-07,2024-07,0,245,L4,中大型车,95,前置后驱,奔驰
奥迪Q2L 2021款 35 TFSI 时尚动感型,3.0,2021-01,泉州,12.88,25.88,自动,国VI,1.4L,2023-11-17,2025-01,2024-01,1,150,L4,小型SUV,95,前置前驱,奥迪
博越 2018款 1.8TD 自动两驱智雅型,7.78,2018-05,泉州,5.98,12.79,自动,国V,1.8L,2023-11-17,2024-05,2024-05,1,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
慕尚 2011款 6.8T 尊贵版,13.0,2011-12,泉州,118.0,616.55,自动,欧V,6.8L,2023-11-20,2023-12,2023-12,0,513,V8,大型车,95,前置后驱,宾利
捷达 2015款 质惠版 1.6L 自动舒适型,9.03,2015-10,泉州,3.98,11.46,自动,国IV(国V),1.6L,2023-11-15,2024-10,2024-10,1,110,L4,紧凑型车,92,前置前驱,大众
朗逸 2015款 1.6L 自动风尚版,9.4,2017-05,泉州,4.98,13.23,自动,国IV(国V),1.6L,2023-11-15,2024-5,2024-5,1,110,L4,紧凑型车,92,前置前驱,大众
迈巴赫S级 2021款 S 480 4MATIC,2.4,2021-05,泉州,,,自动,国VI,3L,2023-12-04,2025-05,2024-05,0,367,L6,大型车,95,前置四驱,奔驰
奔驰E级 2022款 E 300 L 运动时尚型,4.2,2022-10,泉州,39.8,52.09,自动,国VI,2L,2023-11-27,2024-10,2023-10,0,258,L4,中大型车,95,前置后驱,奔驰
古思特 2021款 6.7T 长轴距版,0.57,2022-07,泉州,489.0,593.75,自动,国VI,6.7L,2023-11-21,2024-07,2024-07,0,571,V12,大型车,95,前置四驱,劳斯莱斯
Panamera 2021款 Panamera 行政加长版 2.9T,2.3,2020-12,泉州,93.8,123.53,自动,国VI,2.9L,2023-11-18,2024-12,2023-12,0,330,V6,大型车,95,前置后驱,保时捷
迈巴赫S级 2021款 S 480 4MATIC,1.7,2022-09,泉州,135.8,159.35,自动,国VI,3L,2023-11-22,2024-09,2024-09,0,367,L6,大型车,95,前置四驱,奔驰
迈巴赫S级 2023款 S 480 4MATIC,1.8,2023-01,泉州,143.9,159.35,自动,国VI,3L,2023-11-29,2025-01,2024-01,1,367,L6,大型车,95,前置四驱,奔驰
飞驰 2017款 4.0T V8 S 标准版,5.2,2020-04,泉州,159.9,323.47,自动,欧VI,4L,2023-11-22,2024-04,2024-04,0,528,V8,大型车,98,前置四驱,宾利
宝马5系 2023款 530Li 领先型 M运动套装,0.6,2023-01,泉州,40.5,51.61,自动,国VI,2L,2023-11-18,2025-01,2024-01,0,245,L4,中大型车,95,前置后驱,宝马
九龙A4 2018款 2.0T标准型,12.3,2018-11,泉州,4.99,16.59,手动,国V,2L,2023-12-02,2024-11,2024-11,0,143,L4,轻客,92,中置后驱,九龙
奔驰E级 2021款 E 300 L 时尚型,3.7,2021-04,泉州,39.98,50.78,自动,国VI,2L,2023-09-22,2025-04,2024-04,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2021款 GLC 260 L 4MATIC 动感型,2.7,2021-10,泉州,32.8,43.18,自动,国VI,2L,2023-11-03,2025-10,2024-10,0,197,L4,中型SUV,95,前置四驱,奔驰
风骏5 2013款 2.8T欧洲版 两驱领航型大双排GW2.8TC,17.85,2015-03,泉州,2.99,10.94,手动,国IV,2.8L,2023-12-03,2024-03,2024-03,0,92,L4,皮卡,0,前置后驱,长城
奔驰GLB 2022款 GLB 200 时尚型,0.87,2022-04,泉州,22.8,35.69,自动,国VI,1.3L,2023-12-01,2024-04,2024-04,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLB 2022款 改款二 GLB 200 时尚型,0.8,2022-05,泉州,22.8,33.75,自动,国VI,1.3L,2023-12-01,2024-05,2024-05,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰S级 2020款 S 350 L 尊享型 臻藏版,2.4,2020-11,泉州,69.8,103.10,自动,国VI,3L,2023-12-08,2024-11,2023-11,1,299,L6,大型车,95,前置后驱,奔驰
迈巴赫S级 2023款 S 580 4MATIC,0.01,2023-11,泉州,289.0,270.07,自动,国VI,4L,2023-11-10,2025-11,2023-11,0,503,V8,大型车,95,前置四驱,奔驰
奔驰GLB 2022款 GLB 200 时尚型,1.1,2022-04,泉州,22.8,35.69,自动,国VI,1.3L,2023-12-01,2024-04,2024-04,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奥迪A3 2016款 Limousine 35 TFSI 风尚型,8.0,2016-06,泉州,7.95,25.17,自动,国IV(国V),1.4L,2023-12-09,2024-06,2024-06,0,150,L4,紧凑型车,95,前置前驱,奥迪
雷克萨斯RX 2016款 300 两驱精英版 国V,9.0,2017-12,泉州,21.8,42.33,自动,国V,2L,2023-08-13,2023-12,2023-12,1,238,L4,中大型SUV,95,前置前驱,雷克萨斯
奔驰E级 2021款 E 300 L 豪华型,4.6,2021-01,泉州,41.8,54.03,自动,国VI,2L,2023-10-09,2025-01,2024-01,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰A级 2021款 改款 A 180 L 运动轿车,3.8,2021-02,泉州,16.8,25.27,自动,国VI,1.3L,2023-09-04,2025-02,2024-02,0,136,L4,紧凑型车,95,前置前驱,奔驰
奔驰S级 2020款 S 450 L 4MATIC 臻藏版,2.7,2021-01,泉州,85.9,130.45,自动,国VI,3L,2023-11-03,2025-01,2024-01,0,367,L6,大型车,95,前置四驱,奔驰
奔驰S级 2021款 S 450 L 4MATIC,2.29,2022-02,泉州,98.3,136.64,自动,国VI,3L,2023-12-04,2024-02,2024-02,0,367,L6,大型车,95,前置四驱,奔驰
奔驰GLE 2020款 改款 GLE 350 4MATIC 时尚型,7.2,2020-07,泉州,52.8,79.00,自动,国VI,2L,2023-11-08,2024-07,2024-07,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰CLS 2021款 CLS 300 豪华型,2.9,2022-02,泉州,49.8,74.98,自动,国VI,2L,2023-11-08,2024-02,2024-02,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2022款 S 450 L 4MATIC,3.6,2022-03,泉州,94.0,134.48,自动,国VI,2.5L,2023-12-01,2024-03,2024-03,0,367,L6,大型车,95,前置四驱,奔驰
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,2.3,2022-05,泉州,59.9,79.87,自动,国VI,2L,2023-12-02,2024-05,2024-05,0,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰S级 2014款 S 500 L 4MATIC,10.0,2016-05,泉州,,,自动,欧V,4.7L,2023-04-25,2023-5,2023-5,3,435,V8,大型车,95,前置四驱,奔驰
奔驰E级(进口) 2021款 改款 E 260 轿跑车,0.7,2022-10,泉州,46.5,57.62,自动,国VI,2L,2023-11-16,2024-10,2024-10,0,197,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2017款 S 320 L 商务型升级版,5.3,2017-07,泉州,55.8,101.82,自动,欧V,3L,2023-10-18,2024-07,2024-07,0,272,V6,大型车,95,前置后驱,奔驰
奔驰S级 2022款 改款 S 450 L 4MATIC,1.7,2022-08,泉州,,,自动,国VI,2.5L,2023-12-07,2024-08,2024-08,0,367,L6,大型车,95,前置四驱,奔驰
迈巴赫S级 2016款 S 400 4MATIC,9.6,2016-09,泉州,68.8,159.35,自动,欧V,3L,2023-11-28,2024-09,2024-09,0,333,V6,大型车,95,前置四驱,奔驰
奔驰S级 2019款 S 450 L 4MATIC,3.7,2020-04,泉州,77.8,130.45,自动,欧V,3L,2023-11-22,2024-04,2024-04,0,367,V6,大型车,95,前置四驱,奔驰
奔驰S级 2014款 S 320 L 商务型,9.5,2015-02,泉州,40.2,101.82,自动,欧V,3L,2023-10-08,2024-02,2024-02,1,272,V6,大型车,95,前置后驱,奔驰
奔驰GLC 2018款 GLC 260 4MATIC 豪华型,9.6,2018-03,泉州,23.8,48.52,自动,欧V,2L,2023-12-06,2024-03,2024-03,1,211,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2015款 C 200 L 运动型,9.6,2014-10,泉州,14.5,40.05,自动,欧V,2L,2023-11-18,2024-10,2024-10,1,184,L4,中型车,95,前置后驱,奔驰
奔驰GLS 2022款 改款 GLS 450 4MATIC 时尚型,2.1,2022-10,泉州,98.6,129.82,自动,国VI,3L,2023-11-22,2024-10,2023-10,0,367,L6,大型SUV,95,前置四驱,奔驰
奔驰GLS 2022款 GLS 450 4MATIC 时尚型,2.6,2022-08,泉州,96.9,125.33,自动,国VI,3L,2023-11-22,2024-08,2024-08,0,367,L6,大型SUV,95,前置四驱,奔驰
奔驰S级 2016款 S 320 L 豪华型,12.0,2017-06,泉州,,,自动,欧V,3L,2023-11-30,2024-6,2024-6,3,272,V6,大型车,95,前置后驱,奔驰
奔驰C级 2022款 C 260 L 运动版,2.8,2022-08,泉州,29.8,38.12,自动,国VI,1.5L,2023-09-14,2024-08,2024-08,1,204,L4,中型车,95,前置后驱,奔驰
奔驰E级 2020款 E 300 L 豪华型,6.1,2020-04,泉州,37.5,53.49,自动,国VI,2L,2023-10-12,2024-04,2024-04,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLS 2022款 改款二 GLS 450 4MATIC 豪华型,0.97,2022-09,泉州,109.6,144.26,自动,国VI,3L,2023-11-22,2024-09,2024-09,0,367,L6,大型SUV,95,前置四驱,奔驰
奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,5.0,2020-03,泉州,31.8,48.61,自动,国VI,2L,2023-12-08,2024-03,2024-03,0,258,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2016款 C 200 L 运动型,10.4,2016-03,泉州,15.98,38.40,自动,欧V,2L,2023-11-26,2024-05,2024-05,1,184,L4,中型车,95,前置后驱,奔驰
奔驰E级 2020款 E 300 L 时尚型,6.5,2020-01,泉州,33.8,50.56,自动,国VI,2L,2023-08-28,2024-01,2024-01,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2021款 GLC 300 L 4MATIC 豪华型,3.2,2021-05,泉州,,,自动,国VI,2L,2023-12-01,2025-05,2024-05,1,258,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,4.5,2020-06,泉州,32.2,45.89,自动,国VI,2L,2023-11-30,2024-06,2024-06,1,197,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2021款 GLC 260 L 4MATIC 动感型,4.8,2021-03,泉州,32.98,43.18,自动,国VI,2L,2023-11-16,2025-03,2024-03,0,197,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2021款 E 300 L 运动豪华型,5.7,2021-04,泉州,37.8,54.03,自动,国VI,2L,2023-10-09,2025-04,2024-04,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,4.3,2020-03,泉州,32.8,45.89,自动,国VI,2L,2023-11-27,2024-03,2024-03,0,197,L4,中型SUV,95,前置四驱,奔驰
马自达CX-30 2020款 2.0L 自动质悦型,1.4,2021-02,泉州,9.28,15.62,自动,国VI,2L,2023-11-12,2025-02,2024-02,0,158,L4,小型SUV,92,前置前驱,马自达
奔驰GLE轿跑 AMG 2020款 AMG GLE 53 4MATIC+ 轿跑SUV,4.4,2021-03,泉州,69.0,111.67,自动,国VI,3L,2023-11-30,2025-03,2024-03,0,435,L6,中大型SUV,95,前置四驱,奔驰
奔驰E级 2019款 E 300 L 运动时尚型,9.5,2018-11,泉州,,,自动,国VI,2L,2023-11-27,2024-11,2023-11,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2021款 E 300 L 豪华型,5.5,2021-04,泉州,39.8,54.03,自动,国VI,2L,2023-10-09,2025-04,2024-04,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLE 2018款 GLE 320 4MATIC 动感型臻藏版,5.6,2018-01,泉州,38.8,81.39,自动,欧V,3L,2023-12-07,2024-01,2024-01,1,272,V6,中大型SUV,95,前置四驱,奔驰
奔驰G级 2017款 G 350 d,1.7,2018-04,泉州,103.9,133.38,自动,欧V,3L,2023-11-22,2024-04,2024-04,0,245,V6,中大型SUV,0,前置四驱,奔驰
奔驰S级 2010款 S 300 L 豪华型,16.0,2009-11,泉州,11.8,120.27,自动,欧IV,3L,2023-10-12,2023-11,2023-11,3,231,V6,大型车,95,前置后驱,奔驰
奔驰E级 2020款 E 300 L 豪华型,6.0,2020-08,泉州,37.28,53.49,自动,国VI,2L,2023-12-01,2024-08,2024-08,0,258,L4,中大型车,95,前置后驱,奔驰
威霆 2021款 2.0T 商务版 7座,2.8,2022-02,泉州,,,自动,国VI,2L,2023-12-07,2024-02,2024-02,0,211,L4,,95,前置后驱,奔驰
马自达3 昂克赛拉 2021款 2.0L 自动质炫版,2.38,2022-01,泉州,9.68,15.19,自动,国VI,2L,2023-12-09,2024-7,2024-1,0,158,L4,紧凑型车,92,前置前驱,马自达
奔驰G级AMG 2023款 AMG G 63,0.5,2023-03,泉州,,,自动,国VI,4L,2023-11-22,2025-03,2024-03,0,585,V8,中大型SUV,95,前置四驱,奔驰
奔驰E级 2020款 改款 E 300 L 殊享版,4.0,2020-07,泉州,37.2,54.25,自动,国VI,2L,2023-11-29,2024-07,2024-07,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2021款 改款 E 260 L 运动型,3.0,2021-11,泉州,,,自动,国VI,2L,2023-11-11,2023-11,2023-11,0,197,L4,中大型车,95,前置后驱,奔驰
马自达3 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,6.0,2018-11,泉州,6.58,15.19,自动,国V,1.5L,2023-09-23,2024-11,2023-11,2,117,L4,紧凑型车,92,前置前驱,马自达
奔驰GLC 2016款 GLC 200 4MATIC,9.8,2016-03,泉州,18.8,42.98,自动,欧V,2L,2023-10-05,2024-03,2024-03,1,184,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2018款 C 200 L 运动版,6.0,2018-04,泉州,18.8,38.08,自动,欧V,2L,2023-11-23,2024-04,2024-04,0,184,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2021款 GLC 300 L 4MATIC 动感型,3.0,2021-02,泉州,35.8,49.37,自动,国VI,2L,2023-08-11,2025-02,2024-02,1,258,L4,中型SUV,95,前置四驱,奔驰
奔驰R级 2009款 R 300 L 豪华型,16.0,2009-10,泉州,6.38,83.36,自动,欧IV,3L,2023-11-11,2024-10,2024-10,0,231,V6,,95,前置后驱,奔驰
奔驰C级 2018款 C 200 L 运动版,10.0,2018-03,泉州,18.8,38.08,自动,欧V,2L,2023-10-16,2024-03,2024-03,1,184,L4,中型车,95,前置后驱,奔驰
奔驰M级 2014款 ML 400 4MATIC豪华型,12.2,2017-05,泉州,27.5,108.33,自动,欧V,3L,2023-10-16,2024-05,2024-05,1,333,V6,中大型SUV,95,前置四驱,奔驰
奥迪A8 2022款 A8L Horch创始人版 经典型,1.2,2022-09,泉州,,,自动,国VI,3L,2023-11-22,2024-09,2024-09,0,340,V6,大型车,95,前置四驱,奥迪
奔驰E级(进口) 2019款 E 200 运动型,7.0,2018-11,泉州,,,自动,欧V,2L,2023-10-09,2024-11,2023-11,0,184,L4,中大型车,95,前置后驱,奔驰
奔驰A级 2020款 改款 A 200 L 运动轿车时尚型,7.7,2019-10,泉州,14.98,28.74,自动,国VI,1.3L,2023-11-28,2025-10,2024-10,0,163,L4,紧凑型车,95,前置前驱,奔驰
奔驰GLC 2018款 GLC 260 4MATIC 豪华型,6.6,2018-02,泉州,24.8,48.52,自动,欧V,2L,2023-07-22,2024-02,2024-02,1,211,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2018款 GLC 260 4MATIC 豪华型,5.3,2018-03,泉州,24.98,48.52,自动,欧V,2L,2023-09-21,2024-03,2024-03,1,211,L4,中型SUV,95,前置四驱,奔驰
奔驰GLK级 2013款 改款 GLK 300 4MATIC 时尚型,11.0,2014-08,泉州,,,自动,欧V,3L,2023-09-19,2024-08,2024-08,1,245,V6,中型SUV,95,前置四驱,奔驰
奥迪A5 2021款 Sportback 40 TFSI 时尚动感型,3.0,2021-03,泉州,27.8,40.36,自动,国VI,2L,2023-12-01,2025-03,2024-03,0,204,L4,中型车,95,前置前驱,奥迪
奔驰C级 2020款 改款 C 260 L 运动版,4.7,2020-11,泉州,24.58,37.64,自动,国VI,1.5L,2023-11-03,2024-11,2023-11,0,184,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 200 4MATIC,13.9,2017-05,泉州,19.8,42.98,自动,欧V,2L,2023-12-08,2024-05,2024-05,1,184,L4,中型SUV,95,前置四驱,奔驰
奔驰GLB 2021款 GLB 180 动感型,4.2,2021-10,泉州,19.5,31.78,自动,国VI,1.3L,2023-10-21,2023-10,2023-10,1,136,L4,紧凑型SUV,95,前置前驱,奔驰
宝马5系(进口) 2022款 540i 风尚版 M运动套装,2.5,2022-09,泉州,47.0,65.01,自动,国VI,3L,2023-11-22,2024-09,2024-09,0,340,L6,中大型车,95,前置后驱,宝马
亚洲龙 2021款 2.5L 豪华版,3.4,2021-11,泉州,16.98,24.62,自动,国VI,2.5L,2023-11-06,2023-11,2023-11,1,209,L4,中型车,92,前置前驱,丰田
宝马5系 2021款 530Li 尊享型 豪华套装,6.4,2021-06,泉州,38.8,55.02,自动,国VI,2L,2023-11-13,2025-06,2024-06,0,252,L4,中大型车,95,前置后驱,宝马
奔驰G级 2022款 G 350,2.4,2022-01,泉州,149.9,159.35,自动,国VI,2L,2023-11-22,2024-01,2024-01,0,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰S级 2021款 S 450 L 4MATIC,2.7,2021-10,泉州,91.9,136.64,自动,国VI,3L,2023-12-01,2025-10,2024-10,0,367,L6,大型车,95,前置四驱,奔驰
