车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,0.98,2022-08,福州,66.0,79.87,自动,国VI,2L,2023-10-08,2024-08,2024-08,0,258.0,L4,中大型SUV,95,前置四驱,奔驰
奔驰GLE 2020款 GLE 450 4MATIC 时尚型,4.0,2020-08,福州,65.8,91.59,自动,国VI,3L,2023-11-20,2024-08,2024-08,0,367.0,L6,中大型SUV,95,前置四驱,奔驰
奔驰C级 2019款 C 180 L 时尚型运动版,5.0,2019-06,福州,15.98,34.28,自动,欧V,1.6L,2023-06-21,2023-06,2023-06,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2018款 GLC 260 4MATIC 豪华型,3.5,2018-02,福州,21.63,48.52,自动,欧V,2L,2023-09-27,2024-02,2024-02,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2016款 C 200 L 运动型,7.2,2016-12,福州,15.6,38.40,自动,欧V,2L,2023-10-09,2023-12,2023-12,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2018款 C 200 运动版,9.0,2018-03,福州,17.38,33.95,自动,欧V,2L,2023-11-06,2024-03,2024-03,2,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 260 4MATIC 豪华型,11.0,2016-12,福州,18.5,48.30,自动,欧V,2L,2023-12-01,2023-12,2023-12,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2020款 C 200 L 时尚型运动版,2.0,2020-01,福州,20.0,34.28,自动,国VI,1.5L,2023-11-07,2024-01,2024-01,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2020款 改款 C 260 运动版,3.0,2020-09,福州,20.98,34.06,自动,国VI,1.5L,2023-10-12,2024-9,2024-9,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 260 4MATIC 动感型,7.0,2017-09,福州,20.5,46.57,自动,欧V,2L,2023-12-01,2024-09,2024-09,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2015款 改款 C 180 L 运动型,8.3,2015-10,福州,13.5,35.36,自动,欧V,1.6L,2023-10-08,2023-10,2023-10,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2015款 C 200 L 运动型,7.1,2015-01,福州,14.98,40.05,自动,欧V,2L,2023-12-02,2024-01,2024-01,4,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2020款 改款 GLC 260 L 4MATIC 动感型,5.0,2020-07,福州,28.8,42.85,自动,国VI,2L,2023-11-01,2024-07,2024-07,1,197.0,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,3.7,2020-01,福州,29.38,45.89,自动,国VI,2L,2023-12-07,2024-01,2024-01,0,197.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2020款 C 200 L 时尚型运动版,6.0,2020-03,福州,20.8,34.28,自动,国VI,1.5L,2023-11-24,2024-03,2024-03,1,156.0,L4,中型车,95,前置后驱,奔驰
奔驰S级 2016款 S 320 L 豪华型,6.0,2016-05,福州,55.0,120.27,自动,欧V,3L,2023-12-06,2024-05,2024-05,0,272.0,V6,大型车,95,前置后驱,奔驰
奔驰M级 2012款 ML 300,13.0,2013-07,福州,15.5,86.73,自动,欧IV,3.5L,2023-10-09,2024-07,2024-07,2,252.0,V6,中大型SUV,95,前置四驱,奔驰
奔驰S级 2017款 S 320 L 商务型,10.3,2017-03,福州,46.8,101.82,自动,欧V,3L,2023-12-05,2024-3,2024-3,0,272.0,V6,大型车,95,前置后驱,奔驰
奔驰C级 2020款 改款 C 260 L 运动版,5.0,2020-06,福州,20.98,37.64,自动,国VI,1.5L,2023-12-04,2024-06,2024-06,1,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2021款 GLC 300 L 4MATIC 动感型,3.0,2020-11,福州,36.58,49.37,自动,国VI,2L,2023-11-01,2024-11,2023-11,0,258.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2018款 C 200 L 运动版,8.3,2018-08,福州,16.3,38.08,自动,欧V,2L,2023-10-16,2024-08,2024-08,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2017款 C 180 L 运动版,11.7,2017-03,福州,13.6,35.36,自动,欧V,1.6L,2023-11-23,2024-03,2024-03,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰E级 2014款 E 260 L 运动型,7.4,2014-01,福州,8.53,48.09,自动,欧IV,1.8L,2023-12-05,2024-01,2024-01,0,204.0,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2015款 C 200 L 运动型,8.3,2015-03,福州,15.98,40.05,自动,欧V,2L,2023-10-07,2024-03,2024-03,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2018款 改款 GLC 300 4MATIC 动感型,6.2,2018-07,福州,21.0,53.17,自动,欧V,2L,2023-11-05,2024-07,2024-07,0,245.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2019款 改款 C 260 L 运动版,6.0,2019-09,福州,19.0,37.64,自动,国VI,1.5L,2023-12-06,2025-09,2024-09,1,184.0,L4,中型车,95,前置后驱,奔驰
奔驰E级 2016款 E 200 L,6.3,2016-11,福州,21.8,47.41,自动,欧V,2L,2023-10-12,2023-11,2023-11,0,184.0,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2022款 C 200 L 运动版,4.5,2022-06,福州,26.9,35.30,自动,国VI,1.5L,2023-11-13,2024-06,2024-06,0,170.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2018款 GLC 200 4MATIC,13.0,2018-02,福州,18.98,42.98,自动,欧V,2L,2023-11-28,2024-02,2024-02,0,184.0,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2020款 改款 GLC 260 L 4MATIC 动感型,6.0,2020-09,福州,28.98,42.85,自动,国VI,2L,2023-11-03,2024-09,2023-09,1,197.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2018款 C 200 L 运动版,6.0,2018-04,福州,16.98,38.08,自动,欧V,2L,2023-12-08,2024-04,2024-04,1,184.0,L4,中型车,95,前置后驱,奔驰
奔驰S级 2014款 S 320 L 豪华型,15.5,2015-09,福州,41.8,120.27,自动,欧V,3L,2023-09-30,2023-09,2023-09,4,272.0,V6,大型车,95,前置后驱,奔驰
奔驰E级 2018款 改款 E 300 L 运动豪华型,7.0,2018-02,福州,29.8,54.58,自动,欧V,2L,2023-11-27,2024-02,2024-02,1,245.0,L4,中大型车,95,前置后驱,奔驰
马自达3星骋 2013款 三厢 1.6L 自动精英型,8.6,2013-06,福州,3.2,14.09,自动,国IV,1.6L,2023-12-03,2024-06,2024-06,0,107.0,L4,紧凑型车,92,前置前驱,马自达
奔驰C级 2018款 C 200 L 运动版,4.8,2017-12,福州,14.98,38.08,自动,欧V,2L,2023-12-05,2023-12,2023-12,0,184.0,L4,中型车,95,前置后驱,奔驰
威霆 2018款 2.0T 精英版 9座 国V,8.2,2019-01,福州,31.8,32.43,自动,国V,2L,2023-11-30,2025-01,2024-01,0,211.0,L4,,95,前置后驱,奔驰
奔驰C级 2019款 C 180 L 时尚型运动版,4.3,2019-08,福州,18.98,34.28,自动,欧V,1.6L,2023-11-12,2025-08,2024-08,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰CLA 2015款 CLA 220 4MATIC,7.3,2016-07,福州,12.5,34.52,自动,欧V,2L,2023-10-28,2024-07,2024-07,0,184.0,L4,紧凑型车,95,前置四驱,奔驰
奔驰GLC 2018款 GLC 260 4MATIC 豪华型,4.0,2018-06,福州,21.98,48.52,自动,欧V,2L,2023-11-25,2024-06,2024-06,1,211.0,L4,中型SUV,95,前置四驱,奔驰
阿特兹 2018款 2.5L 蓝天运动版 国V,4.1,2019-04,福州,9.98,21.69,自动,国V,2.5L,2023-08-18,2025-04,2024-04,0,192.0,L4,中型车,92,前置前驱,马自达
奔驰CLA 2018款 CLA 220 4MATIC,7.2,2018-03,福州,15.5,33.30,自动,欧V,2L,2023-12-05,2024-03,2024-03,0,184.0,L4,紧凑型车,95,前置四驱,奔驰
奔驰E级 2018款 改款 E 200 L 运动型,4.9,2018-08,福州,24.6,47.30,自动,欧V,2L,2023-10-12,2024-8,2024-8,0,184.0,L4,中大型车,95,前置后驱,奔驰
马自达CX-5 2017款 2.0L 自动两驱智享型 国V,9.0,2018-01,福州,9.9,21.69,自动,国V,2L,2023-10-16,2024-01,2024-01,1,155.0,L4,紧凑型SUV,92,前置前驱,马自达
奔驰E级 2015款 E 260 L 运动型,7.8,2014-09,福州,13.6,50.80,自动,欧V,2L,2023-11-27,2024-9,2024-9,0,211.0,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2019款 改款 C 260 L 运动版,6.0,2019-08,福州,21.8,37.64,自动,国VI,1.5L,2023-12-01,2025-08,2024-08,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰E级 2015款 改款 E 260 L,7.5,2015-09,福州,15.5,52.97,自动,欧V,2L,2023-10-27,2023-9,2023-9,0,211.0,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2022款 C 260 L 运动版,1.2,2022-02,福州,26.5,38.12,自动,国VI,1.5L,2023-10-04,2024-2,2024-2,0,204.0,L4,中型车,95,前置后驱,奔驰
奔驰A级 2019款 A 200 L,11.0,2019-06,福州,14.6,28.31,自动,国VI,1.3L,2023-09-17,2025-06,2024-06,1,163.0,L4,紧凑型车,95,前置前驱,奔驰
奔驰GLA 2018款 GLA 200 动感型,5.8,2018-11,福州,11.0,29.29,自动,国V,1.6L,2023-11-09,2024-11,2023-11,1,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLC 2020款 改款 GLC 300 L 4MATIC 豪华型,4.7,2020-06,福州,29.3,53.60,自动,国VI,2L,2023-10-28,2024-06,2024-06,0,258.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2017款 改款 C 200 L,5.0,2018-01,福州,16.5,38.40,自动,欧V,2L,2023-09-10,2024-01,2024-01,2,184.0,L4,中型车,95,前置后驱,奔驰
奔驰E级 2018款 改款 E 300 L 运动时尚型,4.0,2019-02,福州,28.0,51.65,自动,欧V,2L,2023-09-11,2025-2,2024-2,0,245.0,L4,中大型车,95,前置后驱,奔驰
奔驰GLA 2016款 GLA 200 动感型,8.0,2016-07,福州,9.5,29.29,自动,国V,1.6L,2023-11-10,2024-07,2024-07,1,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLC 2019款 GLC 260 4MATIC 动感型,4.0,2019-02,福州,23.88,46.65,自动,欧V,2L,2023-10-10,2025-2,2024-2,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2016款 C 200 L 运动型,11.0,2016-09,福州,14.8,38.40,自动,欧V,2L,2023-11-12,2023-09,2023-09,2,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2019款 C 180 L 时尚型运动版,8.5,2019-02,福州,18.8,34.28,自动,欧V,1.6L,2023-12-07,2025-02,2024-02,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,8.0,2020-01,福州,29.98,45.89,自动,国VI,2L,2023-11-10,2024-01,2024-01,0,197.0,L4,中型SUV,95,前置四驱,奔驰
奔驰GLA 2019款 GLA 200 时尚型,7.0,2019-10,福州,14.68,30.70,自动,国VI,1.6L,2023-08-23,2023-10,2023-10,1,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰C级 2018款 C 200 L 运动版,6.8,2017-12,福州,16.5,38.08,自动,欧V,2L,2023-10-07,2023-12,2023-12,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2018款 GLC 260 4MATIC 动感型,11.0,2018-01,福州,19.68,46.78,自动,欧V,2L,2023-11-08,2024-01,2024-01,2,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰GLA 2016款 GLA 200 动感型,6.0,2016-01,福州,9.6,29.29,自动,国V,1.6L,2023-11-29,2024-01,2024-01,0,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰C级 2016款 C 200 L 运动型,7.5,2016-07,福州,15.3,38.40,自动,欧V,2L,2023-09-10,2024-07,2024-07,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,5.9,2022-01,福州,31.98,45.89,自动,国VI,2L,2023-10-27,2024-01,2024-01,0,197.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级(进口) 2018款 C 200 轿跑车,4.5,2018-08,福州,23.8,38.95,自动,欧V,2L,2023-11-07,2024-08,2024-08,1,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2018款 GLC 260 4MATIC 豪华型,13.2,2018-01,福州,23.5,48.52,自动,欧V,2L,2023-10-31,2024-01,2024-01,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2018款 C 200 L 运动版,6.8,2018-09,福州,18.0,38.08,自动,欧V,2L,2023-11-30,2024-09,2024-09,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2018款 C 200 L 运动版,5.8,2018-09,福州,16.98,38.08,自动,欧V,2L,2023-11-09,2024-09,2024-09,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 260 4MATIC 动感型,10.0,2016-06,福州,19.3,46.57,自动,欧V,2L,2023-11-28,2023-9,2023-9,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2018款 C 200 运动版,8.2,2017-11,福州,14.98,33.95,自动,欧V,2L,2023-12-07,2023-11,2023-11,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2018款 C 180 L 时尚型运动版,4.9,2017-12,福州,13.8,35.15,自动,欧V,1.6L,2023-12-07,2023-12,2023-12,0,156.0,L4,中型车,95,前置后驱,奔驰
马自达CX-5 2020款 改款 2.0L 自动两驱智慧型,6.0,2020-08,福州,10.6,20.60,自动,国VI,2L,2023-11-01,2024-08,2024-08,0,155.0,L4,紧凑型SUV,92,前置前驱,马自达
奔驰CLS 2012款 CLS 300 CGI,11.0,2013-08,福州,13.8,83.36,自动,欧IV,3.5L,2023-11-27,2024-08,2024-08,1,252.0,V6,中大型车,95,前置后驱,奔驰
奔驰GLK级 2013款 改款 GLK 300 4MATIC 豪华型,10.0,2014-11,福州,13.1,60.57,自动,欧V,3L,2023-09-24,2023-11,2023-11,1,245.0,V6,中型SUV,95,前置四驱,奔驰
奔驰C级 2020款 C 260 L 运动版,5.4,2019-12,福州,21.8,37.64,自动,国VI,1.5L,2023-12-07,2023-12,2023-12,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLA 2017款 GLA 200 时尚型,6.0,2017-01,福州,11.48,31.57,自动,国V,1.6L,2023-11-30,2024-01,2024-01,1,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLA 2017款 GLA 200 时尚型,6.0,2018-02,福州,10.6,31.57,自动,国V,1.6L,2023-11-11,2024-02,2024-02,0,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰C级 2021款 C 260 星耀臻藏版,3.6,2020-10,福州,23.9,34.60,自动,国VI,1.5L,2023-11-29,2023-11,2023-11,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLA 2018款 GLA 200 时尚型,5.5,2018-12,福州,12.8,31.35,自动,国V,1.6L,2023-12-01,2024-12,2023-12,0,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰E级(进口) 2012款 E 260 CGI Coupe,13.0,2012-08,福州,9.5,67.08,自动,欧IV,1.8L,2023-12-07,2024-08,2024-08,3,204.0,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2020款 改款 C 200 L 时尚型,4.0,2020-09,福州,22.0,34.28,自动,国VI,1.5L,2023-11-30,2024-09,2024-09,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰A级AMG 2019款 AMG A 35 L 4MATIC 先型特别版,5.5,2020-09,福州,26.6,45.57,自动,国VI,2L,2023-11-13,2024-09,2024-09,1,306.0,L4,紧凑型车,95,前置四驱,奔驰
奔驰C级 2017款 改款 C 200 运动版,6.8,2017-05,福州,14.8,34.17,自动,欧V,2L,2023-10-17,2024-05,2024-05,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2021款 C 260 L 运动版,4.0,2021-01,福州,25.99,37.64,自动,国VI,1.5L,2023-12-04,2023-12,2023-12,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLA 2016款 GLA 200 动感型,5.9,2017-06,福州,8.5,29.29,自动,国V,1.6L,2023-12-08,2023-06,2022-06,0,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLK级 2014款 GLK 260 4MATIC 动感型,11.5,2014-12,福州,10.8,43.20,自动,欧V,2L,2023-12-05,2023-12,2023-12,2,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2018款 C 200 L 运动版,7.5,2017-12,福州,15.8,38.08,自动,欧V,2L,2023-10-14,2023-12,2023-12,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级(进口) 2020款 C 260 旅行轿车,7.0,2020-08,福州,22.8,42.42,自动,国VI,1.5L,2023-12-01,2024-08,2023-08,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2018款 C 180 L 时尚型运动版,4.0,2018-09,福州,16.98,35.15,自动,欧V,1.6L,2023-12-01,2024-09,2023-09,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC轿跑 2020款 GLC 260 4MATIC 轿跑SUV,4.9,2020-08,福州,30.9,49.80,自动,国VI,2L,2023-12-05,2023-12,2023-12,0,197.0,L4,中型SUV,95,前置四驱,奔驰
奔驰GLC 2019款 GLC 300 L 4MATIC 动感型,6.5,2019-04,福州,27.6,51.97,自动,欧V,2L,2023-12-03,2025-04,2024-04,0,245.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2019款 C 180 L 时尚型运动版,6.0,2019-04,福州,18.88,34.28,自动,欧V,1.6L,2023-12-05,2025-04,2024-04,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰G级AMG 2016款 AMG G 63,1.8,2018-11,福州,165.0,233.03,自动,欧V,5.5L,2023-11-10,2024-11,2023-11,1,571.0,V8,中大型SUV,95,前置四驱,奔驰
奔驰GLC 2018款 GLC 260 4MATIC 豪华型,7.0,2018-01,福州,19.5,48.52,自动,欧V,2L,2023-11-29,2024-01,2024-01,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2020款 C 260 L 运动版,6.0,2020-01,福州,21.38,37.64,自动,国VI,1.5L,2023-10-13,2024-01,2024-01,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级(进口) 2016款 C 200 轿跑版,6.8,2016-07,福州,18.3,41.55,自动,欧V,2L,2023-09-20,2024-7,2024-7,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2019款 C 180 L 时尚型运动版,4.3,2019-01,福州,18.8,34.28,自动,欧V,1.6L,2023-09-10,2025-01,2024-01,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2016款 GLC 260 4MATIC 豪华型,8.0,2016-01,福州,16.6,48.09,自动,欧V,2L,2023-12-04,2024-01,2024-01,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奥迪A6L 2022款 45 TFSI 臻选动感型,2.3,2022-08,福州,36.3,48.17,自动,国VI,2L,2023-09-21,2024-08,2024-08,0,224.0,L4,中大型车,95,前置前驱,奥迪
奔驰C级 2018款 C 200 运动版,6.7,2018-05,福州,14.89,33.95,自动,欧V,2L,2023-12-05,2024-05,2024-05,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2018款 C 200 运动版,5.8,2018-06,福州,15.8,33.95,自动,欧V,2L,2023-09-13,2024-06,2024-06,0,184.0,L4,中型车,95,前置后驱,奔驰
马自达CX-4 2016款 2.5L 自动四驱蓝天激情版,7.0,2017-01,福州,7.99,20.93,自动,国V,2.5L,2023-11-02,2024-01,2024-01,0,192.0,L4,紧凑型SUV,92,前置四驱,马自达
奔驰GLC 2016款 GLC 300 4MATIC 豪华型,7.8,2016-11,福州,16.7,62.85,自动,欧V,2L,2023-12-05,2024-11,2024-11,0,245.0,L4,中型SUV,95,前置四驱,奔驰
威霆 2018款 2.0T 商务版 国V,5.6,2019-07,福州,24.98,37.10,自动,国V,2L,2023-11-30,2024-7,2024-7,0,211.0,L4,,95,前置后驱,奔驰
奥迪A3 2021款 A3L Limousine 35 TFSI 进取运动型,0.8,2022-03,福州,14.8,22.75,自动,国VI,1.4L,2023-12-02,2024-03,2024-03,0,150.0,L4,紧凑型车,95,前置前驱,奥迪
奔驰C级 2018款 C 200 L 运动版,8.0,2018-01,福州,16.0,38.08,自动,欧V,2L,2023-09-24,2024-01,2024-01,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰CLA 2018款 CLA 200 时尚型,6.8,2018-06,福州,12.8,29.83,自动,欧V,1.6L,2023-12-05,2024-06,2024-06,2,156.0,L4,紧凑型车,95,前置前驱,奔驰
奔驰C级 2017款 改款 C 200 L 运动版,8.0,2017-10,福州,15.8,38.40,自动,欧V,2L,2023-12-04,2023-10,2023-10,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 260 4MATIC 豪华型,5.8,2017-05,福州,19.8,48.30,自动,欧V,2L,2023-10-04,2024-5,2024-5,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2018款 C 200 L 运动版,4.8,2018-01,福州,15.6,38.08,自动,欧V,2L,2023-11-24,2024-1,2024-1,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2018款 C 200 L 运动版,5.37,2018-01,福州,15.8,38.08,自动,欧V,2L,2023-12-05,2024-01,2024-01,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰A级 2019款 A 180 L,8.0,2019-04,福州,12.98,22.99,自动,国VI,1.3L,2023-11-13,2025-04,2024-04,2,136.0,L4,紧凑型车,95,前置前驱,奔驰
奔驰CLA 2014款 CLA 260 4MATIC,6.1,2015-08,福州,10.35,41.03,自动,欧V,2L,2023-10-24,2024-08,2024-08,0,211.0,L4,紧凑型车,95,前置四驱,奔驰
奔驰C级 2019款 C 260 L 运动版,4.0,2019-03,福州,18.9,38.08,自动,国VI,1.5L,2023-12-08,2025-03,2024-03,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2017款 改款 C 200 L 运动版,8.0,2017-11,福州,15.0,38.40,自动,欧V,2L,2023-12-03,2023-11,2023-11,1,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2018款 C 180 L 时尚型运动版,7.4,2018-08,福州,16.5,35.15,自动,欧V,1.6L,2023-09-23,2024-08,2024-08,2,156.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 200 4MATIC,5.8,2017-07,福州,16.8,42.98,自动,欧V,2L,2023-12-07,2024-07,2024-07,1,184.0,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2018款 C 200 L 运动版,4.5,2018-06,福州,16.0,38.08,自动,欧V,2L,2023-10-12,2024-6,2024-6,0,184.0,L4,中型车,95,前置后驱,奔驰
马自达3(进口) 2010款 两厢 1.6自动豪华型,12.0,2011-02,福州,2.98,17.45,自动,欧IV,1.6L,2023-10-06,2024-02,2024-02,1,107.0,L4,紧凑型车,92,前置前驱,马自达
奔驰GLC 2019款 GLC 260 L 4MATIC 豪华型,6.0,2019-09,福州,23.8,47.20,自动,欧V,2L,2023-11-27,2025-09,2024-09,0,211.0,L4,中型SUV,95,前置四驱,奔驰
奔驰GLB 2020款 改款 GLB 200 动感型,4.0,2020-09,福州,18.8,34.60,自动,国VI,1.3L,2023-12-08,2024-09,2024-09,1,163.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLA 2019款 GLA 200 时尚型,4.3,2019-10,福州,13.5,30.70,自动,国VI,1.6L,2023-11-27,2023-10,2023-10,0,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLA 2017款 GLA 200 时尚型,4.9,2017-09,福州,11.8,31.57,自动,国V,1.6L,2023-12-01,2023-09,2023-09,1,156.0,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰A级(进口) 2016款 A 200 动感型,7.0,2016-02,福州,6.98,27.57,自动,欧V,1.6L,2023-10-18,2024-02,2024-02,1,156.0,L4,紧凑型车,95,前置前驱,奔驰
奔驰GLC 2019款 GLC 260 4MATIC 动感型,6.0,2019-07,福州,27.0,46.65,自动,欧V,2L,2023-11-25,2025-07,2024-07,1,211.0,L4,中型SUV,95,前置四驱,奔驰
马自达CX-5 2015款 2.0L 手动两驱舒适型,7.1,2016-02,福州,5.08,18.43,手动,国IV(国V),2L,2023-09-17,2024-02,2024-02,0,155.0,L4,紧凑型SUV,92,前置前驱,马自达
奔驰C级 2015款 改款 C 180 L 运动型,13.0,2016-07,福州,13.8,35.36,自动,欧V,1.6L,2023-12-05,2024-07,2024-07,1,156.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2017款 C 200 L 运动版,6.0,2017-01,福州,15.1,38.40,自动,欧V,2L,2023-12-07,2024-01,2024-01,0,184.0,L4,中型车,95,前置后驱,奔驰
奥迪S4 2020款 S4 3.0TFSI,3.38,2021-03,福州,32.8,50.89,自动,国VI,3L,2023-12-06,2024-3,2024-3,0,354.0,V6,中型车,95,前置四驱,奥迪
奔驰C级 2018款 C 200 运动版,8.0,2018-01,福州,16.88,33.95,自动,欧V,2L,2023-11-28,2024-01,2024-01,0,184.0,L4,中型车,95,前置后驱,奔驰
奔驰C级 2020款 C 200 L 时尚型运动版,4.0,2020-03,福州,21.5,34.28,自动,国VI,1.5L,2023-12-01,2024-03,2024-03,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰GLE 2017款 GLE 320 4MATIC 豪华型,10.7,2016-11,福州,27.3,89.23,自动,欧V,3L,2023-12-08,2023-11,2023-11,0,272.0,V6,中大型SUV,95,前置四驱,奔驰
奔驰V级 2016款 V 260 L 尊贵加长版,18.0,2017-04,福州,22.0,67.08,自动,国V,2L,2023-12-05,2024-04,2024-04,3,211.0,L4,,95,前置后驱,奔驰
奔驰CLA 2017款 改款 CLA 200 时尚型,6.0,2018-02,福州,14.0,31.37,自动,欧V,1.6L,2023-09-26,2024-2,2024-2,0,156.0,L4,紧凑型车,95,前置前驱,奔驰
奔驰E级 2017款 E 300 L 运动时尚型,9.0,2016-10,福州,24.6,51.54,自动,欧V,2L,2023-11-28,2024-10,2024-10,0,245.0,L4,中大型车,95,前置后驱,奔驰
奔驰GLK级 2012款 GLK 300 4MATIC 动感型,7.8,2012-06,福州,6.3,44.29,自动,欧IV,3L,2023-12-05,2024-06,2024-06,0,245.0,V6,中型SUV,95,前置四驱,奔驰
奔驰C级 2015款 C 180 L 运动型,7.7,2015-02,福州,12.0,35.36,自动,欧V,1.6L,2023-09-25,2024-2,2024-2,0,156.0,L4,中型车,95,前置后驱,奔驰
奔驰C级(进口) 2019款 C 260 轿跑车,4.88,2019-06,福州,23.8,39.16,自动,欧V,1.5L,2023-11-23,2025-06,2024-06,2,184.0,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2020款 GLC 260 L 4MATIC 豪华型,5.0,2020-01,福州,29.8,45.89,自动,国VI,2L,2023-10-14,2024-01,2024-01,1,197.0,L4,中型SUV,95,前置四驱,奔驰
奔驰S级 2020款 S 350 L 商务型 臻藏版,8.0,2020-06,福州,59.8,92.57,自动,国VI,3L,2023-12-06,2024-6,2024-6,0,299.0,L6,大型车,95,前置后驱,奔驰
