车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
奥迪A6L 2019款 40 TFSI 豪华致雅型,6.0,2019-11,漳州,28.8,44.48,自动,国VI,2L,2023-11-25,2023-11,2023-11,1,190,L4,中大型车,95,前置前驱,奥迪
奥迪A3 2015款 Sportback 35 TFSI 百万纪念舒享型,8.5,2016-03,漳州,7.58,26.03,自动,国IV(国V),1.4L,2023-08-27,2024-03,2024-03,2,150,L4,紧凑型车,95,前置前驱,奥迪
牧马人 2022款 2.0T 高地四门版,4.1,2022-01,漳州,42.98,54.26,自动,国VI,2L,2023-09-04,2024-01,2024-01,1,266,L4,中型SUV,95,前置四驱,Jeep
宝来 2021款 1.5L 自动舒适智联版,9.0,2021-04,漳州,8.68,14.76,自动,国VI,1.5L,2023-12-08,2025-04,2024-04,1,113,L4,紧凑型车,92,前置前驱,大众
Panamera 2021款 Panamera 4 Sport Turismo 2.9T,3.7,2021-09,漳州,105.0,126.78,自动,国VI,2.9L,2023-10-07,2025-09,2024-09,3,330,V6,大型车,95,前置四驱,保时捷
奥迪S5 2017款 S5 3.0T Sportback,7.7,2018-01,漳州,33.48,67.60,自动,国V,3L,2023-08-13,2024-01,2024-01,1,354,V6,中型车,95,前置四驱,奥迪
轩逸 2021款 经典 1.6XE CVT舒适版,2.2,2020-11,漳州,6.88,11.79,自动,国VI,1.6L,2023-10-26,2024-11,2023-11,8,122,L4,紧凑型车,92,前置前驱,日产
朗逸 2022款 1.5L 自动舒适版,1.0,2022-02,漳州,9.58,15.29,自动,国VI,1.5L,2023-12-05,2024-02,2024-02,1,113,L4,紧凑型车,92,前置前驱,大众
红旗HS5 2022款 2.0T 智联旗悦版,2.0,2022-06,漳州,13.98,19.95,自动,国VI,2L,2023-11-30,2024-06,2024-06,1,224,L4,中型SUV,95,前置前驱,红旗
捷途X90 2020款 1.6T DCT影尊版 7座,3.8,2021-01,漳州,8.38,13.88,自动,国VI,1.6L,2023-11-25,2025-01,2024-01,0,197,L4,中型SUV,92,前置前驱,捷途
红旗HS5 2022款 2.0T 智联旗享版,3.2,2021-08,漳州,12.98,21.69,自动,国VI,2L,2023-11-25,2025-08,2024-08,0,224,L4,中型SUV,95,前置前驱,红旗
宝马3系 2021款 325Li M运动套装,2.5,2021-01,漳州,25.98,37.66,自动,国VI,2L,2023-11-01,2025-01,2024-01,1,184,L4,中型车,95,前置后驱,宝马
星瑞 2023款 2.0TD 尊贵型,2.2,2022-08,漳州,10.98,15.16,自动,国VI,2L,2023-09-25,2024-08,2024-08,0,190,L4,紧凑型车,95,前置前驱,吉利汽车
奥迪Q5 2017款 Plus 40 TFSI 技术型,3.7,2018-05,漳州,17.98,46.41,自动,国V,2L,2023-10-21,2024-05,2024-05,1,230,L4,中型SUV,95,前置四驱,奥迪
雷克萨斯LS 2020款 500h 卓越版 国VI,2.2,2019-11,漳州,53.98,95.30,自动,国VI,3.5L,2023-11-29,2023-11,2023-11,0,299,V6,大型车,95,前置后驱,雷克萨斯
亚洲龙 2022款 2.0L XLE尊享版,1.2,2021-12,漳州,15.98,24.84,自动,国VI,2L,2023-12-09,2023-12,2023-12,0,178,L4,中型车,92,前置前驱,丰田
航海家 2021款 2.7T 四驱尊耀版,5.0,2021-06,漳州,27.88,45.46,自动,国VI,2.7L,2023-12-08,2025-06,2024-06,0,322,V6,中型SUV,92,前置四驱,林肯
宝马5系 2021款 530Li xDrive M运动套装,3.6,2021-02,漳州,37.9,52.85,自动,国VI,2L,2023-12-03,2025-02,2024-02,0,252,L4,中大型车,95,前置四驱,宝马
雷克萨斯ES 2022款 200 卓越版,2.2,2022-03,漳州,24.8,32.23,自动,国VI,2L,2023-11-17,2024-03,2024-03,1,173,L4,中大型车,92,前置前驱,雷克萨斯
蒙迪欧 2020款 EcoBoost 180 时尚型,3.8,2021-02,漳州,10.5,20.93,自动,国VI,1.5L,2023-09-27,2025-02,2024-02,0,182,L4,中型车,92,前置前驱,福特
奥迪Q5L 2018款 45 TFSI 尊享时尚型 国VI,5.2,2019-09,漳州,26.28,48.33,自动,国VI,2L,2023-09-26,2023-09,2023-09,1,252,L4,中型SUV,95,前置四驱,奥迪
途昂X 2021款 380TSI 四驱尊崇豪华版,4.2,2021-08,漳州,22.98,36.04,自动,国VI,2L,2023-12-08,2025-08,2024-08,1,220,L4,中大型SUV,95,前置四驱,大众
凯美瑞 2021款 2.5S 锋尚版,3.1,2021-10,漳州,16.56,23.86,自动,国VI,2.5L,2023-12-07,2025-10,2024-10,0,209,L4,中型车,92,前置前驱,丰田
奥迪A8 2018款 A8L 55 TFSI quattro投放版精英型,12.0,2019-02,漳州,44.8,93.00,自动,国V,3L,2023-11-09,2025-02,2024-02,0,340,V6,大型车,95,前置四驱,奥迪
凌放HARRIER 2022款 2.0L CVT两驱尊享版,1.7,2022-10,漳州,19.58,26.03,自动,国VI,2L,2023-11-21,2024-10,2023-10,0,171,L4,中型SUV,92,前置前驱,丰田
奥迪Q5L 2018款 40 TFSI 荣享进取型 国V,5.6,2019-10,漳州,22.6,41.55,自动,国V,2L,2023-09-04,2023-10,2023-10,1,190,L4,中型SUV,95,前置四驱,奥迪
宝马7系 2016款 730Li 豪华型,9.31,2017-08,漳州,36.8,111.59,自动,欧VI,2L,2023-08-13,2023-08,2023-08,0,258,L4,大型车,95,前置后驱,宝马
奥迪A5 2017款 Sportback 40 TFSI 时尚型,5.9,2019-03,漳州,24.49,40.14,自动,国V,2L,2023-12-07,2025-03,2024-03,1,190,L4,中型车,95,前置前驱,奥迪
自由光 2020款 2.0L 两驱经典运动版,2.5,2021-03,漳州,10.5,19.52,自动,国VI,2L,2023-12-02,2025-03,2024-03,0,148,L4,中型SUV,92,前置前驱,Jeep
思域 2019款 220TURBO CVT燃动版 国V,2.0,2021-10,漳州,8.88,15.84,自动,国V,1.5L,2023-11-08,2025-10,2024-10,0,177,L4,紧凑型车,92,前置前驱,本田
天籁 2021款 2.0L XL 舒适版,3.5,2021-10,漳州,13.5,20.39,自动,国VI,2L,2023-09-29,2023-10,2023-10,0,156,L4,中型车,92,前置前驱,日产
缤智 2020款 1.5L CVT精英版,2.9,2021-01,漳州,7.99,14.52,自动,国VI,1.5L,2023-12-07,2025-01,2024-01,1,131,L4,小型SUV,92,前置前驱,本田
雅阁 2015款 2.0L LX 舒适版,10.0,2016-09,漳州,8.68,19.52,自动,国IV(国V),2L,2023-12-06,2024-09,2024-09,0,155,L4,中型车,92,前置前驱,本田
宝马7系 2019款 730Li M运动套装,6.5,2019-08,漳州,52.98,89.88,自动,国VI,2L,2023-09-07,2023-08,2023-08,0,265,L4,大型车,95,前置后驱,宝马
雷克萨斯RX 2020款 改款 300 两驱舒适版,0.9,2022-07,漳州,31.98,47.98,自动,国VI,2L,2023-10-24,2024-07,2024-07,0,231,L4,中大型SUV,95,前置前驱,雷克萨斯
雷克萨斯LS 2021款 500h 卓越版,1.7,2022-10,漳州,65.5,95.30,自动,国VI,3.5L,2023-11-16,2024-10,2024-10,0,299,V6,大型车,95,前置后驱,雷克萨斯
雷克萨斯RX 2020款 改款 300 四驱典雅版,2.5,2021-11,漳州,39.5,51.99,自动,国VI,2L,2023-09-24,2023-11,2023-11,0,231,L4,中大型SUV,95,前置四驱,雷克萨斯
奇骏 2021款 VC-Turbo 300 CVT 2WD豪华版,5.0,2022-03,漳州,13.5,21.70,自动,国VI,1.5L,2023-12-06,2024-03,2024-03,1,204,L3,紧凑型SUV,92,前置前驱,日产
奥迪Q2L 2018款 35 TFSI 时尚动感型 国VI,2.0,2020-01,漳州,13.8,25.88,自动,国VI,1.4L,2023-11-23,2024-01,2024-01,0,150,L4,小型SUV,95,前置前驱,奥迪
起亚K2 2012款 两厢 1.6L AT Premium,9.8,2013-01,漳州,2.98,10.84,自动,国IV(国V),1.6L,2023-11-06,2024-01,2024-01,1,123,L4,小型车,92,前置前驱,起亚
本田CR-V 2021款 240TURBO CVT两驱都市版,6.0,2021-01,漳州,14.98,21.25,自动,国VI,1.5L,2023-11-17,2025-01,2024-01,1,193,L4,紧凑型SUV,92,前置前驱,本田
领克05 2020款 2.0TD 四驱劲Halo,2.5,2022-01,漳州,14.98,23.10,自动,国VI,2L,2023-10-31,2024-01,2024-01,0,254,L4,紧凑型SUV,95,前置四驱,领克
宝马5系 2022款 530Li 领先型 豪华套装,4.1,2022-01,漳州,36.88,50.36,自动,国VI,2L,2023-11-27,2024-01,2024-01,1,252,L4,中大型车,95,前置后驱,宝马
威兰达 2021款 2.0L CVT两驱豪华版,1.2,2021-11,漳州,14.98,21.58,自动,国VI,2L,2023-12-08,2023-11,2023-11,0,171,L4,紧凑型SUV,92,前置前驱,丰田
RAV4荣放 2021款 2.0L CVT两驱都市版,3.0,2021-09,漳州,14.58,19.08,自动,国VI,2L,2023-11-09,2025-09,2024-09,0,171,L4,紧凑型SUV,92,前置前驱,丰田
宝马5系 2021款 改款 530Li xDrive M运动套装,4.8,2021-03,漳州,37.8,52.31,自动,国VI,2L,2023-12-06,2025-03,2024-03,1,252,L4,中大型车,95,前置四驱,宝马
坦克300 2021款 越野版 2.0T 征服者,5.3,2022-02,漳州,19.98,23.21,自动,国VI,2L,2023-12-04,2024-02,2024-02,0,227,L4,紧凑型SUV,92,前置四驱,坦克
五菱宏光 2021款 1.5L改款 S舒适型 液压助力LAR,2.5,2021-04,漳州,4.58,6.61,手动,国VI,1.5L,2023-11-02,2025-04,2024-04,0,99,L4,微面,92,前置后驱,五菱汽车
魏牌 VV6 2021款 2.0T 两驱智行+,3.8,2021-06,漳州,9.8,18.24,自动,国VI,2L,2023-12-08,2025-06,2024-06,0,227,L4,紧凑型SUV,92,前置前驱,魏牌
皓影 2021款 240TURBO CVT两驱智享版,4.1,2021-08,漳州,15.88,21.69,自动,国VI,1.5L,2023-10-04,2025-08,2024-08,0,193,L4,紧凑型SUV,92,前置前驱,本田
亚洲龙 2019款 双擎 2.5L 豪华版 国VI,2.7,2022-06,漳州,18.5,26.03,自动,国VI,2.5L,2023-10-27,2024-06,2024-06,0,178,L4,中型车,92,前置前驱,丰田
悦动 2020款 1.6L 自动GL悦目版,3.3,2021-01,漳州,6.6,9.22,自动,国VI,1.6L,2023-12-02,2025-01,2024-01,0,123,L4,紧凑型车,92,前置前驱,现代
宝马3系 2021款 325i M运动曜夜套装,2.6,2021-01,漳州,24.96,36.03,自动,国VI,2L,2023-12-07,2025-01,2024-01,1,184,L4,中型车,95,前置后驱,宝马
奥迪A4(进口) 2021款 Avant 先锋派 40 TFSI 时尚动感型,0.6,2021-09,漳州,21.8,37.97,自动,国VI,2L,2023-11-03,2025-09,2024-09,0,204,L4,中型车,95,前置前驱,奥迪
森林人 2013款 2.5i 自动豪华版,13.7,2014-04,漳州,6.78,30.37,自动,国IV(国V),2.5L,2023-09-13,2024-04,2024-04,1,171,H4,紧凑型SUV,92,前置四驱,斯巴鲁
奥迪Q3 2015款 35 TFSI 舒适型,9.0,2015-03,漳州,6.98,34.30,自动,国IV(国V),2L,2023-09-11,2024-03,2024-03,4,170,L4,紧凑型SUV,95,前置前驱,奥迪
捷豹XEL 2022款 2.0T 250PS R-DYNAMIC S进取运动版,3.8,2022-10,漳州,20.8,35.47,自动,国VI,2L,2023-10-30,2024-10,2023-10,0,250,L4,中型车,95,前置后驱,捷豹
坦克300 2021款 越野版 2.0T 征服者,3.1,2021-04,漳州,18.8,23.21,自动,国VI,2L,2023-11-09,2025-04,2024-04,0,227,L4,紧凑型SUV,92,前置四驱,坦克
红旗HS7 2021款 2.0T DCT两驱智联旗享版,3.0,2021-02,漳州,17.8,31.02,自动,国VI,2L,2023-11-15,2025-02,2024-02,1,252,L4,中大型SUV,95,前置后驱,红旗
骐达TIIDA 2019款 1.6L CVT智行版 国VI,2.5,2019-01,漳州,7.88,13.34,自动,国VI,1.6L,2023-12-06,2025-01,2024-01,1,126,L4,紧凑型车,92,前置前驱,日产
悦动 2020款 1.6L 自动GL悦目版,3.7,2020-10,漳州,5.7,9.22,自动,国VI,1.6L,2023-12-03,2024-10,2024-10,0,123,L4,紧凑型车,92,前置前驱,现代
速腾 2020款 280TSI DSG舒适型 国VI,3.1,2021-01,漳州,11.58,17.57,自动,国VI,1.4L,2023-10-19,2025-01,2024-01,0,150,L4,紧凑型车,95,前置前驱,大众
速腾 2021款 280TSI DSG 30周年纪念版,3.7,2021-06,漳州,10.68,16.86,自动,国VI,1.4L,2023-09-11,2025-06,2024-06,1,150,L4,紧凑型车,95,前置前驱,大众
宝马X3 2022款 改款 xDrive25i M运动套装,1.9,2022-11,漳州,32.38,43.38,自动,国VI,2L,2023-12-03,2024-11,2024-11,1,184,L4,中型SUV,95,前置四驱,宝马
轩逸 2021款 1.6L XL CVT悦享版,6.6,2021-02,漳州,9.28,14.10,自动,国VI,1.6L,2023-11-04,2025-02,2024-02,0,135,L4,紧凑型车,92,前置前驱,日产
卡罗拉 2021款 1.2T S-CVT 豪华版,1.3,2022-12,漳州,9.38,14.74,自动,国VI,1.2L,2023-12-08,2024-12,2023-12,0,116,L4,紧凑型车,92,前置前驱,丰田
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,8.0,2018-05,漳州,16.98,33.32,自动,国V,2L,2023-09-02,2024-05,2024-05,0,190,L4,中型车,95,前置前驱,奥迪
揽境 2022款 380TSI 四驱豪华佳境版Pro 6座,0.5,2022-10,漳州,26.38,36.57,自动,国VI,2L,2023-11-07,2024-10,2024-10,0,220,L4,中大型SUV,95,前置四驱,大众
宝马5系 2022款 改款 530Li 领先型 M运动套装,2.3,2022-07,漳州,39.88,51.22,自动,国VI,2L,2023-10-04,2024-07,2024-07,1,252,L4,中大型车,95,前置后驱,宝马
牧马人 2022款 2.0T 高地四门版,4.1,2022-01,漳州,42.98,54.26,自动,国VI,2L,2023-09-08,2024-01,2024-01,0,266,L4,中型SUV,95,前置四驱,Jeep
途观L 2022款 330TSI 自动两驱R-Line越享版,1.8,2022-08,漳州,18.38,26.46,自动,国VI,2L,2023-09-11,2024-08,2024-08,1,186,L4,中型SUV,95,前置前驱,大众
奥迪A6L 2023款 45 TFSI 臻选动感型,0.2,2023-10,漳州,37.8,49.38,自动,国VI,2L,2023-11-18,2024-10,2024-10,0,245,L4,中大型车,95,前置前驱,奥迪
思域 2022款 240TURBO CVT劲动版,1.4,2022-08,漳州,10.98,15.51,自动,国VI,1.5L,2023-11-19,2024-08,2024-08,0,182,L4,紧凑型车,92,前置前驱,本田
凯美瑞 2009款 240E 精英版,10.0,2010-04,漳州,4.58,21.69,自动,欧IV,2.4L,2023-07-07,2024-04,2024-04,0,167,L4,中型车,92,前置前驱,丰田
沃尔沃S60 2019款 S60L 改款 T5 智进进阶版,4.1,2020-01,漳州,14.3,27.12,自动,国VI,2L,2023-09-09,2024-01,2024-01,0,245,L4,中型车,95,前置前驱,沃尔沃
凌渡 2021款 改款 280TSI DSG舒适版,8.0,2021-01,漳州,10.98,19.31,自动,国VI,1.4L,2023-11-26,2025-01,2024-01,0,150,L4,紧凑型车,95,前置前驱,大众
宝骏510 2021款 1.5L CVT优享型,3.5,2021-05,漳州,4.95,8.01,自动,国VI,1.5L,2023-12-06,2025-05,2024-05,0,99,L4,小型SUV,92,前置前驱,宝骏
朗逸 2022款 1.5L 自动风尚版,2.0,2022-02,漳州,7.98,13.67,自动,国VI,1.5L,2023-10-29,2024-02,2024-02,0,113,L4,紧凑型车,92,前置前驱,大众
宝马X3 2018款 xDrive28i M运动套装 国VI,3.86,2018-09,漳州,26.8,46.22,自动,国VI,2L,2023-11-01,2024-09,2024-09,0,224,L4,中型SUV,95,前置四驱,宝马
轩逸 2022款 1.6L XL CVT悦享版,1.9,2022-07,漳州,10.58,14.10,自动,国VI,1.6L,2023-11-17,2024-07,2024-07,0,135,L4,紧凑型车,92,前置前驱,日产
威驰FS 2021款 1.5L CVT锋驰版,3.9,2021-03,漳州,6.68,9.31,自动,国VI,1.5L,2023-08-08,2025-03,2024-03,0,112,L4,小型车,92,前置前驱,丰田
天籁 2016款 2.0L XL舒适版,10.0,2017-04,漳州,8.68,20.17,自动,国V(国VI),2L,2023-12-04,2024-04,2024-04,1,150,L4,中型车,92,前置前驱,日产
雷克萨斯ES 2020款 200 卓越版,3.9,2020-08,漳州,21.98,31.48,自动,国VI,2L,2023-12-06,2024-08,2024-08,0,173,L4,中大型车,92,前置前驱,雷克萨斯
奥迪A7 2014款 50 TFSI quattro 豪华型,13.6,2015-10,漳州,23.98,103.99,自动,国IV,3L,2023-11-04,2024-10,2024-10,1,310,V6,中大型车,95,前置四驱,奥迪
揽胜运动版 2021款 3.0 L6 SE,3.7,2021-01,漳州,69.8,98.56,自动,国VI,3L,2023-10-15,2025-01,2024-01,1,360,L6,中大型SUV,95,前置四驱,路虎
宝马3系 2021款 320Li M运动套装,6.9,2020-10,漳州,22.58,34.62,自动,国VI,2L,2023-10-26,2024-10,2023-10,0,156,L4,中型车,95,前置后驱,宝马
迈腾 2020款 330TSI DSG 豪华型,5.1,2021-01,漳州,16.2,25.39,自动,国VI,2L,2023-09-26,2025-01,2024-01,0,186,L4,中型车,95,前置前驱,大众
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,3.3,2018-02,漳州,15.9,33.32,自动,国V,2L,2023-11-16,2024-02,2024-02,3,190,L4,中型车,95,前置前驱,奥迪
红旗HS5 2019款 2.0T 智联旗领版,5.1,2019-08,漳州,12.38,24.62,自动,国VI,2L,2023-10-28,2025-08,2024-08,1,224,L4,中型SUV,95,前置前驱,红旗
英仕派 2022款 260TURBO 精悦版,1.0,2022-09,漳州,16.97,22.02,自动,国VI,1.5L,2023-12-06,2024-09,2024-09,0,194,L4,中型车,92,前置前驱,本田
凯迪拉克CT6 2021款 28T 时尚型,5.2,2021-04,漳州,23.98,41.22,自动,国VI,2L,2023-11-27,2025-04,2024-04,0,237,L4,中大型车,95,前置后驱,凯迪拉克
凯迪拉克CT5 2022款 28T 豪华型,1.0,2023-07,漳州,21.98,32.53,自动,国VI,2L,2023-11-19,2025-07,2024-07,1,237,L4,中型车,95,前置后驱,凯迪拉克
途观L 2020款 330TSI 自动两驱全景舒适版 国VI,5.8,2021-01,漳州,14.88,26.14,自动,国VI,2L,2023-12-08,2025-01,2024-01,0,186,L4,中型SUV,95,前置前驱,大众
朗逸 2021款 280TSI DSG舒适版,3.9,2020-10,漳州,8.98,15.95,自动,国VI,1.4L,2023-12-03,2024-10,2024-10,0,150,L4,紧凑型车,95,前置前驱,大众
宝马7系 2019款 改款 740Li xDrive 行政型 豪华套装,5.9,2021-01,漳州,75.8,130.04,自动,国VI,3L,2023-11-21,2024-1,2024-1,0,340,L6,大型车,95,前置四驱,宝马
凯美瑞 2021款 2.0G 豪华版,4.9,2021-04,漳州,14.98,21.69,自动,国VI,2L,2023-11-22,2025-04,2024-04,1,178,L4,中型车,92,前置前驱,丰田
雷克萨斯ES 2022款 200 豪华版,2.5,2022-04,漳州,23.98,34.29,自动,国VI,2L,2023-09-15,2024-04,2024-04,0,173,L4,中大型车,92,前置前驱,雷克萨斯
雷克萨斯ES 2021款 200 卓越版,4.0,2021-01,漳州,23.98,32.01,自动,国VI,2L,2023-11-12,2025-01,2024-01,2,173,L4,中大型车,92,前置前驱,雷克萨斯
汉兰达 2018款 2.0T 四驱尊贵版 7座 国VI,9.2,2019-12,漳州,21.0,33.30,自动,国VI,2L,2023-12-08,2023-12,2023-12,1,220,L4,中型SUV,95,前置四驱,丰田
锐志 2013款 2.5V 菁锐版,9.0,2017-02,漳州,10.88,24.94,自动,国IV(国V),2.5L,2023-11-24,2024-02,2024-02,1,193,V6,中型车,92,前置后驱,丰田
宝马6系GT 2019款 630i 豪华设计套装,10.0,2019-12,漳州,30.8,63.38,自动,国VI,2L,2023-11-30,2023-12,2023-12,1,258,L4,中大型车,95,前置后驱,宝马
雷克萨斯LS 2021款 500h 行政版,3.6,2020-10,漳州,73.8,128.09,自动,国VI,3.5L,2023-11-29,2024-10,2024-10,0,299,V6,大型车,95,前置后驱,雷克萨斯
起亚K5 2015款 2.0L 自动GL,10.0,2016-11,漳州,4.98,18.21,自动,国IV(国V),2L,2023-11-20,2023-11,2023-11,2,162,L4,中型车,92,前置前驱,起亚
Model 3 2020款 改款 长续航后轮驱动版,9.0,2021-01,漳州,16.68,33.64,自动,纯电动,668km,2023-10-18,2025-01,2024-01,0,275,,中型车,,后置后驱,特斯拉
探影 2021款 1.5L 自动 悦智联版,2.7,2022-10,漳州,9.39,15.29,自动,国VI,1.5L,2023-11-16,2024-10,2024-10,0,113,L4,小型SUV,92,前置前驱,大众
揽胜 2016款 3.0 SC V6 Vogue 加长版,7.4,2018-01,漳州,83.8,176.71,自动,欧V,3L,2023-11-11,2024-01,2024-01,1,381,V6,中大型SUV,95,前置四驱,路虎
宝马X3 2022款 xDrive30i 领先型 M曜夜套装,4.0,2022-03,漳州,35.98,47.41,自动,国VI,2L,2023-10-16,2024-03,2024-03,0,252,L4,中型SUV,95,前置四驱,宝马
雷克萨斯ES 2020款 200 卓越版,3.7,2021-01,漳州,22.8,31.48,自动,国VI,2L,2023-11-28,2025-01,2024-01,1,173,L4,中大型车,92,前置前驱,雷克萨斯
揽胜极光 2022款 极光L 249PS R-Dynamic HSE 奢享版,2.4,2022-02,漳州,27.98,51.65,自动,国VI,2L,2023-11-27,2024-02,2024-02,1,249,L4,中型SUV,95,前置四驱,路虎
雷克萨斯RX 2020款 改款 450h 四驱典雅版,1.4,2021-06,漳州,50.97,71.32,自动,国VI,3.5L,2023-12-07,2025-06,2024-06,1,262,V6,中大型SUV,95,前置四驱,雷克萨斯
Model Y 2022款 长续航全轮驱动版,3.0,2022-06,漳州,26.38,42.87,自动,纯电动,660km,2023-10-18,2024-06,2024-06,0,450,,中型SUV,,双电机四驱,特斯拉
宝马1系(进口) 2013款 改款 116i 领先型,9.4,2014-08,漳州,6.98,28.44,自动,国IV+OBD,1.6L,2023-11-07,2024-08,2024-08,0,136,L4,紧凑型车,95,前置后驱,宝马
宝马5系 2020款 530Li 领先型 M运动套装,5.6,2020-09,漳州,31.98,50.68,自动,国VI,2L,2023-10-05,2024-09,2024-09,0,252,L4,中大型车,95,前置后驱,宝马
蓝鸟 2016款 1.6L CVT智酷版,2.8,2016-08,漳州,5.98,14.32,自动,国V,1.6L,2023-12-07,2024-08,2024-08,1,126,L4,紧凑型车,92,前置前驱,日产
T-ROC探歌 2021款 280TSI DSG两驱R-Line Pro智联版,2.5,2021-05,漳州,12.88,19.31,自动,国VI,1.4L,2023-10-30,2025-05,2024-05,0,150,L4,紧凑型SUV,95,前置前驱,大众
轩逸 2021款 1.6L XL CVT悦享版,2.5,2021-07,漳州,9.58,14.10,自动,国VI,1.6L,2023-11-28,2025-07,2024-07,0,135,L4,紧凑型车,92,前置前驱,日产
凌渡 2018款 280TSI DSG舒适版,3.3,2018-08,漳州,9.68,20.07,自动,国V,1.4L,2023-10-31,2024-08,2024-08,0,150,L4,紧凑型车,95,前置前驱,大众
飞度 2018款 1.5L CVT舒适天窗版,2.6,2018-11,漳州,5.98,9.31,自动,国V,1.5L,2023-11-25,2024-11,2023-11,0,131,L4,小型车,92,前置前驱,本田
宝马Z4 2019款 sDrive 25i M运动曜夜套装,0.86,2021-10,漳州,36.5,55.23,自动,国VI,2L,2023-12-09,2025-10,2024-10,0,197,L4,跑车,95,前置后驱,宝马
T-ROC探歌 2021款 改款 280TSI DSG两驱舒适智联版,2.7,2022-03,漳州,12.98,18.77,自动,国VI,1.4L,2023-11-07,2024-03,2024-03,0,150,L4,紧凑型SUV,95,前置前驱,大众
天籁 2021款 2.0L XL 舒适版,1.9,2022-01,漳州,14.2,20.39,自动,国VI,2L,2023-11-12,2024-01,2024-01,0,156,L4,中型车,92,前置前驱,日产
宝马5系 2021款 525Li M运动套装,5.0,2021-01,漳州,33.58,46.34,自动,国VI,2L,2023-11-19,2025-01,2024-01,1,184,L4,中大型车,95,前置后驱,宝马
杰德 2020款 1.8L 自动舒适版,2.7,2019-05,漳州,8.98,15.19,自动,国V,1.8L,2023-07-30,2025-05,2024-05,0,141,L4,紧凑型车,92,前置前驱,本田
天籁 2016款 改款 2.0L XL舒适版,6.1,2017-08,漳州,8.98,20.28,自动,国V(国VI),2L,2023-11-24,2024-08,2024-08,0,150,L4,中型车,92,前置前驱,日产
缤越 2020款 改款 240T DCT猎手,3.1,2021-06,漳州,6.98,9.96,自动,国VI,1.4L,2023-11-25,2025-06,2024-06,0,141,L4,小型SUV,92,前置前驱,吉利汽车
雅阁 2016款 2.0L 舒适版,9.0,2017-10,漳州,9.38,19.52,自动,国IV(国V),2L,2023-11-23,2024-10,2024-10,1,155,L4,中型车,92,前置前驱,本田
MINI 2014款 1.5T COOPER Fun,2.6,2014-10,漳州,9.0,27.68,自动,欧V,1.5L,2023-12-08,2024-10,2024-10,1,136,L3,小型车,95,前置前驱,MINI
奥迪Q3 2013款 35 TFSI quattro 技术型,8.8,2013-12,漳州,7.68,36.23,自动,国IV(国V),2L,2023-09-25,2023-12,2023-12,1,170,L4,紧凑型SUV,95,前置四驱,奥迪
蒙迪欧 2013款 1.5L GTDi180时尚型,9.0,2016-03,漳州,6.8,20.60,自动,国IV(国V),1.5L,2023-12-09,2024-03,2024-03,1,181,L4,中型车,92,前置前驱,福特
宝马5系 2018款 改款 530Li 领先型 M运动套装,8.6,2018-03,漳州,26.8,51.77,自动,国V,2L,2023-11-23,2024-03,2024-03,1,252,L4,中大型车,95,前置后驱,宝马
风行游艇 2022款 1.5T DCT揽月版,2.5,2022-07,漳州,9.98,16.81,自动,国VI,1.5L,2023-11-30,2024-07,2024-07,1,197,L4,,92,前置前驱,东风风行
奥迪TT 2013款 TT Coupe 45 TFSI quattro,8.6,2014-01,漳州,11.98,59.27,自动,国IV,2L,2023-12-09,2024-01,2024-01,1,211,L4,跑车,95,前置四驱,奥迪
尚酷 2013款 1.4TSI GTS,9.3,2013-02,漳州,5.38,27.77,自动,国IV(国V),1.4L,2023-08-14,2024-02,2024-02,1,122,L4,跑车,95,前置前驱,大众
英朗 2021款 1.3T 自动轻混动精英型,1.4,2021-12,漳州,6.58,13.67,自动,国VI,1.3L,2023-10-09,2023-12,2023-12,0,163,L3,紧凑型车,92,前置前驱,别克
奥迪Q3 2022款 40 TFSI 时尚动感型,1.6,2022-02,漳州,22.18,33.19,自动,国VI,2L,2023-08-01,2024-02,2024-02,0,186,L4,紧凑型SUV,95,前置前驱,奥迪
发现神行 2018款 240PS SE版,5.7,2018-04,漳州,15.88,43.94,自动,国V,2L,2023-12-06,2024-04,2024-04,0,241,L4,中型SUV,95,前置四驱,路虎
雅阁 2016款 2.0L 舒享版,8.4,2017-07,漳州,9.5,18.43,自动,国IV(国V),2L,2023-09-29,2024-07,2024-07,1,155,L4,中型车,92,前置前驱,本田
凯迪拉克CT5 2022款 28T 豪华型,4.0,2022-06,漳州,20.58,32.53,自动,国VI,2L,2023-12-07,2024-06,2024-06,0,237,L4,中型车,95,前置后驱,凯迪拉克
凯迪拉克CT5 2022款 28T 尊贵型,1.8,2022-06,漳州,22.98,34.81,自动,国VI,2L,2023-10-19,2024-06,2024-06,0,237,L4,中型车,95,前置后驱,凯迪拉克
本田CR-V 2023款 240TURBO 两驱锋尚版 7座,0.4,2023-02,漳州,18.98,22.68,自动,国VI,1.5L,2023-09-25,2025-02,2024-02,0,193,L4,紧凑型SUV,92,前置前驱,本田
奇骏 2019款 2.0L CVT智联舒适版 2WD,9.9,2019-05,漳州,11.88,21.63,自动,国VI,2L,2023-09-13,2025-05,2024-05,1,154,L4,紧凑型SUV,92,前置前驱,日产
